source,target,weight
51883,28193,0.341187915
51883,49021,0.414604915
51883,63490,0.368674248
51883,18510,0.334447756
51883,28994,0.538899168
51883,10479,0.556636891
51883,76875,0.396609952
51883,79195,0.381849719
51883,72713,0.345572066
79093,91356,0.379854266
79093,35217,0.394240633
79093,5637,0.30728246
79093,16611,0.318030225
79093,43855,0.303242928
79093,50156,0.353900986
79093,71803,0.146712012
79093,64536,0.214295603
79093,20248,0.342467537
79093,21370,0.376332393
79093,91438,0.307016819
79093,58829,0.579803964
79093,52427,0.14518508
91356,20248,0.397395707
91356,43855,0.244437419
52245,6417,0.10688537
72139,1888,0.154598804
72139,40323,0.279019975
67769,27962,0.32064824
67769,56710,0.365355875
67769,64280,0.512221321
9387,93037,0.348300599
7391,45058,0.376479759
7391,87034,0.100910917
7391,48977,0.364028036
7391,32646,0.374307545
7391,45355,0.306785733
7391,37935,0.39099112
88411,18277,0.351305952
88411,32569,0.142308089
88411,91744,0.32577236
88411,93628,0.243373803
77055,46388,0.354208152
77055,60820,0.191571497
77055,73008,0.362106499
77055,14057,0.158441122
77055,43524,0.110669016
77055,14712,0.305334567
77055,47641,0.368106571
77055,76932,0.361690509
77055,4217,0.234219118
77055,92989,0.138916378
14363,67898,0.300197673
14363,81110,0.319810219
21213,85793,0.433946189
21213,74329,0.473008874
21213,25541,0.369058745
21213,81550,0.392431951
21213,34743,0.331723638
21213,52983,0.188222516
21213,17972,0.485006067
21213,84230,0.352813514
21213,44145,0.305574985
21213,81044,0.375940362
85793,19835,0.164114019
74329,74387,0.307552864
74329,7446,0.383459303
74329,7082,0.272397176
74329,92400,0.351488069
74329,84230,0.404660529
74329,81044,0.308909399
74329,44145,0.142374339
74329,83904,0.323716682
74329,32399,0.568138814
74329,17972,0.320101778
74329,17100,0.312027921
74329,92909,0.322177475
74329,57713,0.302862725
74329,18492,0.374968665
74329,46123,0.356733509
74329,11048,0.303347656
25541,59032,0.377519197
25541,8280,0.234538781
25541,81048,0.125512369
25541,51978,0.563512186
81550,16925,0.371005846
81550,45058,0.357366578
81550,23390,0.309373291
81550,86651,0.445574601
34743,27691,0.333897154
52983,14941,0.137352814
93610,41711,0.370514828
93610,81450,0.36356366
93610,72090,0.372522562
93610,89456,0.470588576
33246,49022,0.153213327
33246,81048,0.397045093
33246,72370,0.379350558
33246,76769,0.330606862
83944,56631,0.307199048
19347,7446,0.35217462
19347,23491,0.143446816
19347,24020,0.326839639
33174,51391,0.46777463
33174,31714,0.372149771
32399,88770,0.300075529
32399,74675,0.362085653
51391,28268,0.285218168
51391,41902,0.317300632
51391,64215,0.461121739
51391,36104,0.41426061
51391,78077,0.396787825
51391,91107,0.162100842
51391,65655,0.121396601
51391,33993,0.362675955
51391,68031,0.143347147
51391,21714,0.372202702
51391,89055,0.282565942
51391,5677,0.306496528
51391,30922,0.577531033
47116,91584,0.439539258
47116,87490,0.11181704
47116,77278,0.513283952
47116,58599,0.301724724
47116,48961,0.198990838
47116,43290,0.535670047
90647,18999,0.372598401
90647,30712,0.354015837
18999,34915,0.187379158
18999,22390,0.327324031
18999,38300,0.347547043
18999,5370,0.58763836
18999,82695,0.353337042
18999,53533,0.342324178
18999,51464,0.363599863
5370,40742,0.358920411
5370,73262,0.396531498
51464,42444,0.336042369
25229,87865,0.311324337
25229,21022,0.307408003
25229,91686,0.393207052
49921,66803,0.316289394
49921,35217,0.333802616
49921,3831,0.383136134
49921,67898,0.395636077
49921,18141,0.328055831
49921,8324,0.12040001
49921,68120,0.530935369
66803,88094,0.394006128
66803,27762,0.330500678
66803,54493,0.34101248
66803,35217,0.276255154
66803,8324,0.437900737
66803,68120,0.345087836
66803,18141,0.344933515
88094,10967,0.381623071
88094,93508,0.427352116
88094,40465,0.22344264
88094,69015,0.363285799
88094,90576,0.399564881
54493,81248,0.345940873
54493,58299,0.206257812
54493,21018,0.236561156
54493,64396,0.370248667
54493,83193,0.382380759
88709,57140,0.5659665
88709,70357,0.317331641
70695,65006,0.150275456
70695,64869,0.534580401
70695,3085,0.373231301
70695,37275,0.508769943
70695,58521,0.573957783
70695,64374,0.595452287
70695,39844,0.593594203
70695,47364,0.324505845
70695,50823,0.349012392
70695,27551,0.309383112
70695,19950,0.339999853
70695,14420,0.375583523
70695,14041,0.562338669
70695,58719,0.354513073
70695,1850,0.149490124
70695,86660,0.357509798
70695,58106,0.362315493
46668,34712,0.280298625
46668,55337,0.302547658
46668,55383,0.343980278
46668,84279,0.384318551
46668,66011,0.302383609
11954,37980,0.289987013
37980,72748,0.30136229
37980,49382,0.588003081
37980,11024,0.322888773
37980,8962,0.274418336
23491,91274,0.34699682
23491,61651,0.322405907
1371,83667,0.300674656
1371,67695,0.371768648
1371,73736,0.42030863
1371,70228,0.364590983
1371,83486,0.441161887
40126,51530,0.362320326
7446,66149,0.334630195
7446,14976,0.37605866
7446,75097,0.594083402
7446,72201,0.305496954
7446,17284,0.329522648
7446,62350,0.304823366
7446,93434,0.308263023
7446,45693,0.593494894
7446,89709,0.175138153
7446,5611,0.375464543
7446,80977,0.338884927
7446,86729,0.476505583
7446,36298,0.599089996
7446,68928,0.533275724
7446,23540,0.369600941
7446,25615,0.339519809
7446,67942,0.338570288
7446,37654,0.385617185
7446,73347,0.273556923
7446,83380,0.381788124
7446,133,0.561333965
7446,77190,0.308579579
7446,13383,0.372166281
7446,91315,0.291811616
7446,13217,0.362088744
7446,14191,0.300850159
7446,33268,0.333707067
7446,82398,0.363050915
7446,16359,0.359517847
7446,82396,0.330725755
7446,55880,0.353603463
7446,24141,0.44072933
7446,49554,0.514140153
7446,74927,0.334212254
7446,21989,0.371344025
7446,38591,0.355312409
7446,48884,0.30001864
7446,49543,0.363296767
7446,71585,0.43831014
7446,36095,0.328155066
7446,90748,0.1050684
7446,46927,0.318458748
7446,63105,0.306981008
7446,34518,0.236361559
7446,70846,0.30825918
7446,10249,0.525255823
7446,91405,0.308739831
7446,17499,0.315606353
37453,90659,0.316349654
37453,6060,0.136294107
37453,35539,0.337286203
90659,6060,0.399609939
60538,70228,0.350607277
60538,51477,0.382418802
60538,1785,0.428406193
60538,26391,0.408376908
21986,90084,0.276913731
21986,68733,0.218131729
89456,89428,0.300035337
89456,10462,0.284526718
89456,25641,0.442155462
89456,55465,0.318449637
89456,41711,0.336954009
89456,40776,0.366666643
89456,82816,0.580172831
89456,19582,0.310397929
89456,24762,0.577036736
89456,32705,0.506823664
89456,39456,0.355508183
89456,66157,0.314700123
89456,64870,0.352935768
89456,6517,0.389519459
84297,64524,0.112569209
39484,26347,0.30020425
51492,55217,0.498804961
51492,45424,0.339045259
82941,25843,0.451914686
82941,48061,0.418636315
82941,11064,0.31349471
25843,65095,0.398178383
65095,40742,0.540490745
30790,86790,0.370480848
30790,20008,0.456883405
30790,64524,0.35137637
76626,82256,0.304875551
76626,6267,0.519004833
76626,67898,0.351441104
76626,285,0.388068842
76626,29938,0.39095817
76626,60070,0.393882018
76626,5380,0.35291357
76626,77102,0.499389941
76626,10768,0.378172189
76626,55115,0.333315192
76626,77045,0.329599566
76626,51124,0.366254225
76626,2095,0.169306453
76626,31898,0.244064079
76626,87203,0.324434606
76626,11250,0.395738098
76626,8191,0.437906972
76626,55817,0.346208713
76626,4825,0.384151895
76626,61957,0.332327884
76626,75207,0.281923218
76626,10808,0.339052752
76626,41929,0.383779985
76626,50698,0.339166597
76626,62734,0.413252476
59344,12709,0.40832215
2658,54708,0.393811228
2658,6271,0.353580897
2658,6366,0.387167721
2658,6667,0.545415739
22383,21395,0.314333537
22383,13440,0.330156077
22383,87203,0.283183832
58177,39460,0.334717572
39460,66387,0.309709553
39460,91059,0.437055209
39460,31650,0.342671387
66387,3934,0.516434664
66387,28710,0.411226121
66387,31650,0.134041631
90084,71584,0.390401453
90084,62451,0.4251406
71584,50023,0.249270742
71584,47959,0.339640655
71584,59522,0.241307541
71584,62788,0.362885216
71584,42190,0.346533774
71584,11903,0.436025977
47959,16086,0.340928372
47959,70748,0.393545651
47959,42190,0.392209893
47959,11903,0.415809009
52990,65006,0.306041398
38405,80040,0.367425492
40776,2341,0.565707066
40776,87027,0.2130365
40776,91972,0.14638056
40776,35478,0.356028924
40776,41207,0.332365788
40776,22876,0.378719971
40776,17535,0.462963162
40776,90353,0.120862215
40776,72890,0.361586712
40776,67733,0.332671611
40776,91570,0.454214923
40776,9489,0.371785839
40776,6447,0.126295859
40776,48823,0.453682632
40776,92418,0.344527045
3831,41089,0.580078452
3831,14057,0.479640401
3831,14639,0.238527393
3831,1834,0.389435801
17348,44701,0.324180694
17348,53477,0.287225881
17348,26379,0.252553047
53477,4825,0.382019219
53477,26379,0.169157118
53477,958,0.489763221
9603,58791,0.409850696
9603,51417,0.131555487
75095,61685,0.328222188
75095,46980,0.366107221
75095,36517,0.350881858
75095,56494,0.42090827
87034,75492,0.346803664
87034,55760,0.362367831
51535,84795,0.195314766
51535,64216,0.345559581
44969,4214,0.271051453
44969,5750,0.360897227
86729,34712,0.171879518
49880,29695,0.465324867
49880,41041,0.359537938
49880,16086,0.277691956
49880,61580,0.365142695
49880,27082,0.349897469
49880,23016,0.347820386
49880,1133,0.309484479
46727,72101,0.342800923
46727,16,0.368839526
46727,30432,0.313017871
46727,8051,0.301103944
46727,11383,0.588405008
72101,67898,0.167463755
72101,44635,0.554471528
72101,40862,0.546867445
72101,30432,0.509683625
72101,69939,0.368460475
72101,5115,0.354479879
72101,26811,0.547104479
72101,49385,0.543377328
16,24705,0.332194002
16,8051,0.390011231
16,79805,0.4350665
16,11383,0.295296623
16,20312,0.443800607
50874,62998,0.265097688
50874,90402,0.348013546
50874,55399,0.279596337
50874,40810,0.345570485
50874,60440,0.141580304
50874,40517,0.312443223
50874,24020,0.139726984
50874,17518,0.37855837
84353,45058,0.376824301
84353,3934,0.312211478
84353,12502,0.17893802
84353,55559,0.376617
84353,49775,0.316074663
84353,3412,0.102939896
84353,9974,0.299630252
84353,68262,0.375289517
84353,75245,0.382976296
84353,70748,0.445572304
35558,6030,0.596297388
35558,68361,0.30662821
35558,90665,0.345498972
35558,7091,0.336176336
35558,55027,0.2818294
90665,67898,0.384239352
90665,15439,0.180118955
7091,42187,0.32868222
7091,55027,0.12445989
87805,81248,0.34502306
87805,54460,0.383911592
87805,40328,0.347451552
81248,17268,0.272618898
81248,67538,0.411229335
81248,65482,0.370496741
81248,28137,0.583000476
81248,59542,0.393462511
54460,4990,0.591153669
54460,13310,0.391635571
73554,3508,0.444569478
42169,76026,0.303816868
42169,24933,0.574459687
42169,44635,0.394877377
42169,60283,0.351636668
42169,56945,0.104051937
42169,25280,0.399457333
42169,22698,0.204008763
42169,16375,0.365986255
42169,5683,0.350292062
42169,83193,0.475509003
42169,52392,0.583395127
50729,69130,0.492812106
50729,87251,0.347412209
50729,16222,0.105223904
50729,39277,0.224237069
50729,17956,0.413203796
50729,56494,0.386186698
16069,38041,0.524035362
21674,1702,0.261011992
21674,48128,0.392515249
21674,37351,0.472644974
70969,16230,0.371135348
93606,45136,0.309567462
93606,67052,0.363348291
93606,80782,0.370713709
93606,18455,0.320639854
93606,19528,0.133470918
93606,60820,0.359799083
93606,84820,0.302128323
93606,67855,0.465811632
93606,15254,0.324905674
93606,30568,0.27391664
93606,79805,0.382384298
93606,402,0.376046337
93606,11159,0.358901217
93606,46264,0.292841301
93606,20312,0.299020996
36435,50698,0.321650757
36435,83820,0.437573344
36435,71240,0.32043399
36435,33696,0.315252629
36435,37495,0.32237806
36435,65655,0.435252061
36435,40612,0.389305623
36435,28741,0.318934964
36435,60733,0.308012434
36435,25134,0.401021682
65092,33920,0.448804072
65092,60166,0.17878718
65092,6784,0.339925785
60820,29872,0.325070952
60820,89129,0.45798221
60820,5112,0.59474153
2649,55107,0.419506731
2649,18578,0.388699179
2649,28238,0.58937734
2649,92468,0.308865019
2649,17848,0.580137271
2649,58687,0.319533729
2649,50221,0.128546813
2649,21842,0.310515668
2649,66654,0.494528243
2649,25474,0.211441307
2649,79842,0.385900749
2649,26203,0.337494402
2649,38904,0.395807504
26203,55107,0.456842316
26203,19580,0.27481655
26203,55133,0.329985864
26203,10724,0.324430629
26203,60637,0.366812901
26203,59084,0.348475567
55107,76620,0.386262457
55107,19580,0.331967953
55465,82750,0.368593272
55465,45401,0.109811488
55465,55406,0.422676935
55465,85536,0.478368406
55465,20209,0.305402414
5182,67189,0.57859376
5182,71113,0.310286298
5182,37646,0.361896469
59340,26561,0.477381443
40415,81116,0.1440182
84844,45195,0.383809353
84844,78893,0.367233463
84844,7866,0.512757486
41031,48061,0.546310536
41031,92114,0.317983679
60466,27262,0.388845611
60466,72008,0.1498409
60466,4442,0.162267688
60466,69052,0.471496107
60466,75174,0.405139426
60466,16877,0.583171762
69952,82256,0.317719622
69952,75097,0.256918406
69952,34712,0.599273311
69952,20545,0.551094665
51484,52937,0.138541008
51484,9279,0.194497202
51484,54147,0.439892772
51484,73946,0.534645764
51484,4451,0.370099642
51484,88444,0.314442535
7440,51854,0.225084228
7440,44961,0.526772645
46641,21395,0.114820456
46641,28734,0.358270043
46641,26414,0.182110644
46641,93184,0.305880815
78879,74249,0.261985992
78879,67221,0.167607049
78879,77165,0.347637703
78879,85084,0.360242329
78879,29294,0.110743515
78879,6963,0.482482041
41326,70846,0.330278608
41326,16523,0.30392356
41326,68928,0.354468924
41326,66512,0.587429104
40783,7871,0.345164228
23816,25572,0.372588347
23816,64524,0.119533829
27398,64366,0.397945341
29695,34421,0.293276556
29695,20157,0.368499708
76191,63781,0.363913867
76191,77054,0.379903375
30370,51608,0.335311606
30370,76094,0.302700262
30370,93538,0.496281661
73816,20008,0.364236876
73816,87937,0.390970864
73816,59083,0.181737663
73816,80040,0.339634937
76196,44777,0.170516197
31981,75629,0.382703897
9808,42928,0.225563653
9808,86490,0.298317508
48928,17923,0.526784422
41952,17939,0.375263121
41952,87676,0.362672214
21989,92165,0.134811988
82134,90270,0.147223692
70333,12544,0.344677671
70333,93173,0.274507704
92859,11523,0.366707738
92859,16156,0.393588182
7377,90951,0.367233171
9279,46932,0.338094463
9279,89827,0.34045323
9279,9784,0.569896587
9279,50424,0.311805151
9279,37985,0.365788623
45058,5373,0.149649298
64066,46488,0.116057605
55094,53107,0.317691475
55094,17828,0.48948558
17828,24435,0.214221973
17828,84136,0.303737789
17828,1140,0.4508284
17828,44956,0.401023397
17828,15392,0.597192271
17828,4556,0.356305275
81048,78650,0.157649644
81048,73736,0.147176609
81048,56789,0.129091383
81048,17893,0.143159022
81048,1521,0.31782632
81048,8280,0.348098966
81048,23406,0.384957019
81048,31991,0.360702186
81048,77351,0.384749049
81048,12660,0.381816883
19835,85007,0.351253473
19835,40465,0.323624543
19835,25758,0.32161749
19835,8969,0.376154643
19835,32294,0.11805016
19835,43523,0.367906677
19835,9864,0.345873549
19835,35671,0.262143481
19835,17277,0.376381224
11581,89132,0.332222391
23488,51978,0.211397444
23488,11713,0.285963296
23488,76315,0.35571847
23488,9232,0.398634301
10626,34712,0.393316409
10626,20008,0.305081399
10626,82453,0.335949782
10626,45195,0.365605499
10626,66011,0.341757523
10626,86190,0.380282675
62451,4826,0.352751559
62451,10500,0.299312334
62451,6499,0.188750142
62451,74907,0.219737291
62451,26054,0.249736887
10048,51111,0.357250045
10048,21979,0.328295253
10048,10713,0.231704831
10048,9784,0.10165552
10048,56945,0.498571218
10048,21294,0.535655089
26076,74990,0.396930419
26076,79342,0.595862625
17819,60824,0.22658573
17819,67052,0.197340426
17819,89239,0.553702472
17819,19528,0.339495742
17819,44417,0.365475044
17819,784,0.306592178
75689,22611,0.32126944
75689,57134,0.361580784
67695,3321,0.326867982
67695,62964,0.388027939
67695,49372,0.335908544
67695,70609,0.162987267
67695,85151,0.392387598
67695,8324,0.374065424
67695,90890,0.304217244
67695,23320,0.311778181
67695,40714,0.408051162
67695,6519,0.346420944
76880,61331,0.360143643
74387,28570,0.302544495
74387,13815,0.343869286
28570,54368,0.336562084
28570,52178,0.523370854
28570,49510,0.342633754
29184,44581,0.432287527
77796,14780,0.380586777
65369,24102,0.321798643
65369,57075,0.247573796
25962,78920,0.34991574
25962,47110,0.308163553
66487,43141,0.531941221
66487,20221,0.310537946
66487,91144,0.37936995
41606,13383,0.201294614
41606,39738,0.300946601
41606,50516,0.38689314
41606,27494,0.31265801
34328,28412,0.319836493
34328,58007,0.192675101
34328,27262,0.308606959
34328,47174,0.188500163
34328,17192,0.322355179
34328,1702,0.333445753
34328,69692,0.325454949
28412,23503,0.108864337
28412,92930,0.32192744
28412,41748,0.467488815
28412,51978,0.399603267
28412,28340,0.404515835
28412,91522,0.43690078
23503,14613,0.410340772
23503,41981,0.144722242
23503,46542,0.296398295
23503,3941,0.210131671
23503,76888,0.323430397
23503,81614,0.310558138
23503,33378,0.347954555
23503,59214,0.550445096
23503,65122,0.147652506
23503,62866,0.373177341
23503,28340,0.424729732
23503,30013,0.262700059
23503,47477,0.408874225
23503,91522,0.222375389
23503,8607,0.234535137
23503,44827,0.587594108
92930,41748,0.385603071
92930,70738,0.45668669
26625,36203,0.384135473
26625,58957,0.234567512
9044,1497,0.196463418
9044,91518,0.304093251
9044,51843,0.315646668
9044,85457,0.133349073
9044,59690,0.520638719
9044,88700,0.375722809
9044,34096,0.349459216
9044,70379,0.352048111
1497,70379,0.393934005
1497,51843,0.110497932
1497,85457,0.326595322
70379,93313,0.341169254
70379,45879,0.487256119
70379,34952,0.360286947
5637,70846,0.355388302
5637,23414,0.532370841
5637,9758,0.323310638
5637,67032,0.432595788
5637,10165,0.396127147
5637,72605,0.555579534
5637,49346,0.343410621
70846,28491,0.500142983
70846,40901,0.373729245
70846,50516,0.348879344
70846,23540,0.531187741
70846,22148,0.285576539
70846,68673,0.105766025
70846,42447,0.189700915
70846,37652,0.329907352
70846,33268,0.311887053
70846,39191,0.161334269
70846,83687,0.558906497
70846,79667,0.311863784
70846,49346,0.37109646
70846,28943,0.464052592
70846,3405,0.33029547
70846,78359,0.362971256
70846,45218,0.53323504
70846,11715,0.30260271
70846,12853,0.30124897
70846,46578,0.393640177
70846,22140,0.301472823
70846,72605,0.469520591
70846,86802,0.378864338
70846,18483,0.335791187
70846,63208,0.352747659
70846,10544,0.206845072
70846,78358,0.395517242
70846,73042,0.104560296
70846,92214,0.395107934
70846,76262,0.379522098
70846,26128,0.201042612
70846,63341,0.546809009
70846,64932,0.391745263
70846,37651,0.331248943
70846,79716,0.138963098
70846,74071,0.361851429
70846,59499,0.35716798
70846,71749,0.346184255
70846,41274,0.331330551
70846,7313,0.301182286
70846,82281,0.332922158
70846,41112,0.482511571
70846,35613,0.110163198
70846,79549,0.347297336
70846,87459,0.44004785
70846,58878,0.471371778
70846,64553,0.329596396
70846,51255,0.327905984
70846,46151,0.337512853
9758,65695,0.232994907
9758,88756,0.356716501
9758,64238,0.450194198
24435,8575,0.303796099
24435,27125,0.338726176
24435,67598,0.197939895
24435,24764,0.214206333
24435,10072,0.317810308
24435,51811,0.546907043
24435,89844,0.309937353
24435,25435,0.335093429
24435,87959,0.49661155
24435,62378,0.524163899
24435,34074,0.364837939
24435,77427,0.356550687
24435,58551,0.398945066
24435,46034,0.308452372
24435,4556,0.358605699
24435,72369,0.324023856
24435,76488,0.367816766
81745,15161,0.394916012
81745,47210,0.302882104
35751,58235,0.368584979
54854,16829,0.35948878
54854,87441,0.220997743
16611,18032,0.385396741
16611,52427,0.31005639
18032,24105,0.337599607
10462,6517,0.393472603
10462,64870,0.395977618
10462,26899,0.300261864
10462,72035,0.310908697
10462,7331,0.321874689
10462,452,0.393010731
10462,12760,0.390125014
10462,3147,0.362088339
41711,7472,0.339538532
41711,61247,0.34598106
41711,39134,0.163657964
41711,74805,0.30805563
82816,23976,0.334984115
24762,79673,0.353701791
24762,59314,0.326120288
14057,32564,0.353460662
1834,9066,0.208853045
1834,58493,0.342663576
38935,28574,0.330107696
38935,58518,0.545377166
18238,26689,0.16182944
86190,83994,0.361082759
86190,66457,0.332532199
86190,66011,0.129731976
86190,37717,0.396335607
86190,9066,0.435311203
86190,52138,0.323772768
3315,24933,0.332070497
3315,86893,0.167435442
3315,92468,0.328167408
24705,46191,0.317883966
24705,64967,0.362386271
64486,75568,0.277675646
64486,93250,0.352342531
64486,45424,0.338813244
66793,10500,0.56588341
66793,20600,0.493601959
66793,10313,0.362881624
66793,88771,0.299255944
66793,50276,0.355107243
66793,46405,0.326317871
66793,74570,0.374666679
78920,30084,0.306807834
78920,21415,0.443688558
42952,58448,0.327168921
28574,4961,0.361859211
28574,36158,0.493008139
58518,37372,0.405003991
58518,80110,0.112467825
80110,37372,0.126861574
80110,67616,0.458711685
37372,59874,0.338919538
37372,29856,0.376879142
29856,88643,0.378175106
29856,65874,0.390896461
29856,46078,0.332896571
64967,33296,0.358386492
64967,46191,0.36873544
64967,27156,0.345174169
90745,85693,0.434033369
53756,62712,0.371948369
47604,14305,0.346329852
31729,45634,0.191395215
31729,33268,0.330749655
31729,8840,0.390873846
31729,42190,0.2592953
31729,16591,0.307459573
31729,44161,0.547248352
31729,37646,0.353574182
31729,41024,0.396834554
31729,39839,0.357509017
31729,64086,0.517136118
31729,79087,0.347304468
31729,25758,0.316124426
31729,1645,0.295178234
31729,54677,0.312082476
45634,37646,0.362066297
5867,25972,0.38067695
5867,7313,0.418789654
5867,38591,0.314015757
5867,55833,0.509484429
5867,50233,0.255269624
5867,10285,0.367275191
5867,40468,0.408191922
54368,20312,0.32981362
54368,84153,0.347951908
54368,18769,0.401098445
54368,8575,0.176976134
54368,42444,0.344894032
54368,53751,0.117277132
54368,74491,0.376195291
54368,29537,0.347817728
54368,60920,0.303038039
54368,90790,0.3862983
54368,65690,0.351452342
76269,78315,0.348779751
76269,11179,0.383271416
76269,8976,0.324806817
76269,52164,0.360405711
76269,28180,0.180473088
76269,66411,0.373319771
76269,9051,0.597634006
76269,51520,0.369890747
76269,30743,0.155175831
76269,22560,0.372861374
76269,46780,0.178183405
76269,56685,0.240743272
76269,56945,0.307893056
3957,42444,0.43600525
86490,78171,0.380651132
3405,4489,0.385609097
3405,16542,0.324989985
3405,64366,0.540276782
3405,46701,0.311400264
3405,35168,0.465982807
3405,33938,0.510851726
3405,43328,0.398359262
56089,77165,0.379698803
56089,59105,0.374019407
56089,58299,0.396764664
56089,17277,0.398261074
93647,92663,0.354237117
93647,29023,0.181086364
93647,13691,0.160370185
43912,24274,0.377360075
43912,88101,0.373424722
43912,42956,0.453335507
43912,314,0.29509346
43912,30437,0.52941887
43912,6271,0.291584038
12761,7571,0.361440612
12761,15796,0.516466438
12761,64224,0.297799568
91107,87428,0.391701533
91107,60304,0.30928535
21018,49906,0.159475287
21018,43650,0.39833226
21018,61038,0.443103094
21018,46375,0.338087004
21018,7866,0.37169183
21018,71614,0.306971824
21018,48381,0.301919063
41871,5993,0.246185557
41871,57110,0.549821726
1996,59542,0.120642862
40742,5572,0.408982068
8840,8477,0.227851727
8840,9510,0.392211024
8840,60208,0.43460728
8840,64271,0.319734433
8840,86590,0.364403767
8840,26082,0.310850042
8840,41848,0.284632517
8840,59314,0.388475957
8840,74563,0.274797326
8840,92048,0.37049815
8840,65429,0.341359264
8477,86590,0.26423648
8477,92048,0.372983408
8477,59314,0.388222151
26689,53287,0.104461065
83994,9066,0.368272739
83994,10037,0.292033198
83994,67898,0.291490763
83994,79304,0.160185124
83994,756,0.563973142
83994,60891,0.317550612
83994,65849,0.320085269
83994,62002,0.39088493
83994,37717,0.330668577
83994,61796,0.201438635
83994,64139,0.566496685
83994,52138,0.327851862
66457,73946,0.1879627
66011,68620,0.3433671
66011,31294,0.395599401
24933,86893,0.370793903
24933,21301,0.370099101
24933,40465,0.195980702
24933,92468,0.429273466
24933,49906,0.360203251
24933,29528,0.393260222
46191,68258,0.326071525
46191,17268,0.445724122
45175,5803,0.238665995
45175,19454,0.135254771
45175,87553,0.353621514
68673,32746,0.362315493
7313,71749,0.320729882
7313,63167,0.380190407
7313,82822,0.280629111
75512,93009,0.350384528
68928,4112,0.363052593
88261,28238,0.29052992
88261,87937,0.399304869
88261,20248,0.338977984
68358,50718,0.233373879
41572,66494,0.370846839
89709,19301,0.394928602
21712,21637,0.457588443
21712,90581,0.378956694
21712,61943,0.217973317
48381,48109,0.583017535
92468,71113,0.269731448
92468,2824,0.156129355
68005,65917,0.327170904
17848,49969,0.468868534
4961,91030,0.321949317
90270,13393,0.397121649
90270,35168,0.375498855
90270,56683,0.509405152
90270,414,0.447869996
90270,51378,0.187163366
87989,42481,0.489476491
48348,79126,0.325629228
48348,55876,0.22648792
91261,15334,0.200977331
76809,6526,0.520139568
76809,78975,0.457458688
76809,65943,0.301499928
76809,88531,0.351857961
88569,32646,0.305045552
85378,67908,0.217909556
85378,89378,0.294707417
85378,62770,0.112728018
85378,21284,0.424064955
85378,65874,0.377268411
91518,66571,0.32006623
91518,33071,0.411106319
91518,54993,0.54806314
91518,43103,0.14162712
91518,9489,0.331172987
91518,52138,0.150070727
91518,9037,0.317290218
66149,16773,0.158673322
66149,25239,0.37803305
66149,78831,0.508502522
66149,91633,0.333993196
66149,3941,0.339156044
66149,7725,0.482663875
66149,35280,0.225709944
66149,67942,0.419437551
20312,45136,0.548629964
20312,68230,0.344790521
20312,83535,0.316840069
20312,45920,0.229865219
20312,44145,0.353341692
20312,65148,0.309098653
20312,33759,0.522602477
20312,43097,0.370142472
20312,11383,0.598206356
20312,77853,0.135802998
20312,46126,0.294704998
20312,77507,0.321057495
20312,88460,0.334354563
20312,9510,0.376931304
20312,24316,0.228715175
20312,45860,0.38441921
20312,79743,0.130838856
20312,37654,0.180545214
84040,19815,0.49884344
84040,4381,0.355518438
46264,44962,0.319178491
46264,70594,0.310518384
89055,28268,0.399325558
89055,15796,0.102850939
56454,48584,0.548216213
56454,64553,0.311281962
43094,64803,0.398260458
6526,45088,0.33259283
42405,41991,0.440105315
11903,42190,0.102648582
4489,17285,0.292298004
4489,35627,0.364812554
4489,22732,0.337065301
71654,53170,0.334207924
71654,9571,0.384931894
53170,21370,0.178723748
75568,35270,0.349997449
75568,41041,0.450120149
75568,3935,0.365241391
75568,59938,0.387482021
75568,39458,0.141204294
75568,489,0.31132466
75568,5892,0.189802207
75568,16612,0.30645395
75568,33768,0.106876489
75568,41337,0.35774936
93250,78347,0.268722091
45424,78619,0.357600176
45424,79607,0.156463929
83535,64875,0.115553219
83535,82011,0.149564843
83535,79805,0.384124723
83535,38363,0.300733442
64875,79805,0.533640754
64875,31977,0.316628961
64875,93078,0.313573183
64875,38363,0.314769777
64875,3005,0.489711361
31977,88048,0.376122744
38363,79642,0.226547521
3005,30437,0.464532107
16523,41836,0.241608355
16523,13912,0.282854627
66512,35934,0.333020904
66512,24528,0.371425891
51978,41748,0.214482678
51978,8280,0.390237841
51978,17100,0.228254396
78619,26043,0.29977757
24181,47105,0.313184316
24181,33994,0.261083081
47105,33994,0.292783782
47105,40465,0.390641546
10500,49157,0.313186557
10500,68725,0.423700375
20600,54677,0.243982228
20600,46405,0.363283936
20600,69998,0.366033486
20600,69837,0.387805974
88771,40769,0.319592548
88771,74570,0.559229509
88771,8786,0.356441896
88771,7956,0.186588493
8575,21979,0.28224944
8575,9727,0.346542634
8575,81849,0.394521776
8575,39696,0.379161055
8575,70228,0.538300799
8575,86233,0.267495647
38811,21979,0.460117353
47306,1505,0.112792735
48498,4922,0.131907372
44650,16829,0.162484366
44650,64553,0.375865276
44650,34010,0.345669276
34421,34057,0.382742476
34421,31566,0.327598116
39696,44956,0.419719767
1140,89345,0.492368105
1140,15606,0.548228408
10641,74902,0.373796087
10641,81513,0.164192265
10641,15562,0.293036797
10641,59109,0.583816929
10641,17409,0.180284586
76126,23597,0.250238453
55872,56996,0.383193495
17937,85199,0.329793378
4556,14909,0.34253912
